startDate,siteID,regionName,SiteRef,siteDescription,flowDirection,siteRef,SH,siteType,geometry,date,week,month,year,holiday,trafficCount
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-15 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-15,Friday,7,2022,False,82951.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-16 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-16,Saturday,7,2022,False,72402.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-17 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-17,Sunday,7,2022,False,61178.0
2022-07-18 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-18,Monday,7,2022,False,75157.0
2022-07-18 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-18,Monday,7,2022,False,75157.0
2022-07-18 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-18,Monday,7,2022,False,75157.0
2022-07-18 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-18,Monday,7,2022,False,75157.0
2022-07-18 00:00:00+00:00,3223,02 - Auckland,01N19424,Auckland Harbour Bridge - Classifier Site No 1 - SB,1,01N19424,1N,Regional Continuous,POINT (174.74921349694702 -36.825311436823895),2022-07-18,Monday,7,2022,False,75157.0
